tenure,MonthlyCharges,TotalCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,InternetService_No,tenure_monthly_charges_interaction,total_extra_services,avg_monthly_cost_per_tenure,risk_score,has_security_services,fiber_elec_check_risk,Contract_One year,SeniorCitizen,PaperlessBilling_Yes,OnlineSecurity_Yes,TechSupport_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineBackup_Yes,Dependents_Yes,DeviceProtection_Yes,StreamingTV_Yes,StreamingMovies_Yes,monthly_log,total_log,monthly_sq,family_flag,monthly_charge_per_contract_year,senior_fiber_customer,high_charge_elec_check_risk,Churn
42,66.4,2727.8,0,0,0,0,2788.8,3,1.5809523433106587,1.5809523433106587,1,0,0,0,1,1,1,1,1,1,0,0,0,0,4.210645017918261,7.911617231104436,4408.960000000001,0,66400000.00000001,0,0.0,0
50,100.2,5038.45,1,1,0,0,5010.0,4,2.003999959920001,0.0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.617098756853365,8.525052228126505,10040.04,0,50.09997495001252,0,0.0,0
1,19.1,19.1,0,0,0,1,19.1,0,19.0999809000191,19.0999809000191,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0007198150650303,3.0007198150650303,364.81000000000006,0,19100000.000000004,0,0.0,1
1,80.3,80.3,1,0,1,0,80.3,1,80.29991970008031,80.29991970008031,1,1,0,1,1,1,0,1,1,0,0,0,0,0,4.398146016553765,4.398146016553765,6448.089999999999,0,80300000.0,1,80.3,1
33,44.55,1462.6,0,0,0,0,1470.1499999999999,0,1.3499999590909104,1.3499999590909104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8188106237059674,7.288654433145052,1984.7024999999996,0,44550000.0,0,0.0,0
7,20.35,150.6,0,0,0,1,142.45000000000002,0,2.907142441836794,2.907142441836794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0610517396746335,5.021245473208271,414.12250000000006,0,20350000.000000004,0,0.0,0
64,91.8,5960.5,1,0,1,0,5875.2,3,1.434374977587891,1.434374977587891,1,1,0,0,1,1,0,1,1,1,1,1,0,0,4.530446639792155,8.693077406246186,8427.24,1,91800000.0,0,91.8,0
1,74.9,74.9,1,0,1,0,74.9,1,74.89992510007491,74.89992510007491,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4.3294166844015844,4.3294166844015844,5610.010000000001,0,74900000.00000001,0,74.9,1
59,20.2,1192.3,0,1,0,1,1191.8,0,0.3423728755530021,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.054001181677967,7.08447785737561,408.03999999999996,0,10.099994950002523,0,0.0,0
6,50.35,314.55,0,0,1,0,302.1,0,8.391665268055789,8.391665268055789,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.9386649363745674,5.754317148030249,2535.1225,0,50350000.0,0,50.35,0
3,18.8,56.0,0,0,0,1,56.400000000000006,0,6.266664577778474,6.266664577778474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9856819377004897,4.04305126783455,353.44000000000005,0,18800000.0,0,0.0,0
15,20.45,330.8,0,0,0,1,306.75,0,1.3633332424444504,1.3633332424444504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.065724645374026,5.8045323777563445,418.2025,0,20450000.0,0,0.0,0
13,64.75,877.35,0,0,1,0,841.75,2,4.980768847633166,4.980768847633166,0,0,1,0,1,0,0,1,0,0,1,0,1,1,4.185859671057874,6.778045147459392,4192.5625,1,64.74993525006475,0,64.75,0
23,98.7,2249.1,1,0,0,0,2270.1,3,4.291304161247645,4.291304161247645,0,0,0,0,1,0,0,1,1,1,0,0,1,1,4.602165676967792,7.718729938655285,9741.69,0,98700000.0,0,0.0,0
31,89.45,2807.65,1,0,1,0,2772.9500000000003,2,2.88548377788762,2.88548377788762,1,1,0,1,0,1,0,1,1,0,0,0,1,0,4.504797211841304,7.940459219839479,8001.302500000001,0,89450000.0,1,89.45,0
29,58.75,1696.2,0,0,1,0,1703.75,3,2.0258619991082067,2.0258619991082067,1,0,1,0,1,1,1,1,0,1,0,0,0,0,4.09016919081162,7.43673511332817,3451.5625,0,58.749941250058754,0,58.75,0
49,20.7,1032.05,0,0,0,1,1014.3,0,0.42244897097042916,0.42244897097042916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.077312260546414,6.940270870658817,428.48999999999995,0,20.6999793000207,0,0.0,0
56,85.6,4902.8,1,0,0,0,4793.599999999999,1,1.5285714012755107,1.5285714012755107,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4.461299815568389,8.49776569375014,7327.359999999999,0,85600000.0,0,0.0,0
63,80.3,4995.35,0,1,0,0,5058.9,5,1.2746031543713785,0.0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,4.398146016553765,8.516462924836494,6448.089999999999,0,40.14997992501004,0,0.0,0
63,79.8,5034.05,0,1,0,0,5027.4,4,1.266666646560847,0.0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,4.39197696552705,8.524178735589949,6368.04,0,39.89998005000997,0,0.0,0
24,79.85,1857.75,1,0,1,0,1916.3999999999999,1,3.3270831947048665,3.3270831947048665,1,1,0,1,1,1,0,1,1,0,1,0,0,0,4.392595586023115,7.527659497774365,6376.022499999999,1,79850000.0,1,79.85,0
36,54.1,1992.85,0,0,0,0,1947.6000000000001,2,1.5027777360339518,1.5027777360339518,1,0,1,1,0,0,1,1,0,0,0,1,0,0,4.009149716158869,7.5978227220151595,2926.81,0,54.0999459000541,0,0.0,0
9,80.85,751.65,1,0,1,0,727.65,1,8.983332335185295,8.983332335185295,0,1,0,1,1,0,0,1,0,0,0,0,1,0,4.404888303817144,6.623600312306513,6536.722499999999,0,80850000.0,1,80.85,1
3,24.75,66.95,0,0,1,0,74.25,0,8.249997250000916,8.249997250000916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.248434627109745,4.218772140597153,612.5625,0,24750000.0,0,24.75,1
21,80.9,1714.95,0,0,0,0,1698.9,5,3.8523807689342493,3.8523807689342493,1,0,1,0,0,1,1,1,0,0,0,1,1,1,4.405498990859024,7.447722142094264,6544.810000000001,0,80.89991910008091,0,0.0,0
13,24.5,343.6,0,0,0,1,318.5,0,1.8846152396449816,1.8846152396449816,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3.2386784521643803,5.842384324093829,600.25,1,24.4999755000245,0,0.0,0
1,20.15,20.15,0,0,0,1,20.15,0,20.14997985002015,20.14997985002015,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.051639905492287,3.051639905492287,406.0224999999999,1,20150000.0,0,0.0,0
25,20.05,520.1,0,0,0,1,501.25,0,0.8019999679200013,0.8019999679200013,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0469005601283903,6.255941961915169,402.00250000000005,1,20.049979950020052,0,0.0,0
71,19.6,1387.45,0,1,0,1,1391.6000000000001,0,0.27605633414005165,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.0252910757955354,7.235943296015653,384.1600000000001,1,9.79999510000245,0,0.0,0
66,114.3,7383.7,1,0,0,0,7543.8,6,1.7318181555785128,1.7318181555785128,1,0,1,0,1,1,1,1,1,1,0,1,1,1,4.747537427275013,8.907165571256124,13064.49,0,114.2998857001143,0,0.0,0
45,100.3,4483.95,1,0,1,0,4513.5,4,2.2288888393580257,2.2288888393580257,1,1,1,0,1,1,0,1,0,1,0,0,1,1,4.618086411254637,8.408482626158737,10060.09,0,100.29989970010031,0,100.3,0
22,80.0,1706.45,1,0,0,0,1760.0,1,3.6363634710743873,3.6363634710743873,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.394449154672439,7.4427563084393356,6400.0,0,80000000.0,0,0.0,0
67,20.85,1327.4,0,0,0,1,1396.95,0,0.3111940252060594,0.3111940252060594,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.084200921541599,7.191730489502592,434.7225000000001,0,20.849979150020854,0,0.0,0
68,89.95,5974.3,1,1,0,0,6116.6,2,1.3227940981942046,0.0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,4.5103099049641315,8.695389584744293,8091.0025000000005,0,44.974977512511245,0,0.0,0
0,20.0,2283.3004408418656,0,1,0,1,0.0,0,20000000.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.044522437723423,7.733815103649532,400.0,1,9.9999950000025,0,0.0,0
49,90.85,4515.85,1,0,0,0,4451.65,2,1.8540815948146614,1.8540815948146614,1,0,0,1,1,0,0,1,1,0,0,1,0,1,4.520156811661135,8.415570127221873,8253.7225,0,90850000.0,1,0.0,1
4,48.75,179.85,0,0,0,0,195.0,0,12.18749695312576,12.18749695312576,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.907010463604602,5.197667958398107,2376.5625,0,48750000.0,0,0.0,0
63,80.0,5040.2,0,0,0,0,5040.0,5,1.2698412496850595,1.2698412496850595,1,0,1,0,0,1,1,1,1,1,0,1,0,1,4.394449154672439,8.525399427963336,6400.0,0,79.99992000008001,0,0.0,0
2,79.7,165.0,1,0,0,0,159.4,2,39.84998007500996,39.84998007500996,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4.390738575275903,5.111987788356544,6352.09,0,79700000.0,0,0.0,1
21,20.35,422.7,0,0,0,1,427.35,0,0.9690475729024965,0.9690475729024965,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0610517396746335,6.049025657632513,414.12250000000006,0,20.34997965002035,0,0.0,0
55,57.55,3046.4,0,1,0,0,3165.25,3,1.0463636173388433,0.0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.069881090043726,8.022044047035255,3312.0024999999996,1,28.77498561250719,0,0.0,1
1,20.25,20.25,0,0,0,1,20.25,0,20.249979750020252,20.249979750020252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.056356895370426,3.056356895370426,410.0625,0,20250000.0,0,0.0,0
17,19.4,358.05,0,1,0,1,329.79999999999995,0,1.1411764034602114,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0155349008501706,5.883461654556327,376.35999999999996,0,9.699995150002424,0,0.0,0
30,100.4,2936.25,1,0,0,0,3012.0,3,3.3466665551111148,3.3466665551111148,1,0,0,0,1,1,0,1,1,0,0,0,1,1,4.619073091157083,7.985229048447682,10080.160000000002,0,100400000.00000001,0,0.0,0
22,57.95,1271.8,0,0,0,0,1274.9,3,2.63409078935951,2.63409078935951,1,0,0,0,1,1,1,1,0,1,1,0,0,0,4.07668962698338,7.148974477023577,3358.2025000000003,1,57950000.00000001,0,0.0,0
9,59.5,530.05,0,0,0,0,535.5,2,6.611110376543292,6.611110376543292,1,0,0,0,1,0,1,1,0,0,0,0,1,0,4.102643365036796,6.274856178767549,3540.25,0,59500000.0,0,0.0,0
1,19.2,19.2,0,0,0,1,19.2,0,19.1999808000192,19.1999808000192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.005682604407159,3.005682604407159,368.64,1,19200000.0,0,0.0,0
21,86.5,1808.7,1,0,1,0,1816.5,1,4.119047422902503,4.119047422902503,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4.471638793363569,7.500916364666155,7482.25,0,86500000.0,0,86.5,1
19,59.55,1144.6,0,0,1,0,1131.45,2,3.134210361357349,3.134210361357349,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4.1034694699991014,7.043683796206381,3546.2025,0,59550000.0,0,59.55,0
69,103.95,7446.9,1,0,1,0,7172.55,4,1.5065217172967869,1.5065217172967869,1,1,0,0,1,0,0,1,1,1,1,1,1,1,4.653484046266642,8.915687392443568,10805.6025,1,103950000.00000001,0,103.95,1
1,25.1,25.1,0,0,1,0,25.1,0,25.099974900025103,25.099974900025103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.261935314328648,3.261935314328648,630.0100000000001,0,25100000.000000004,0,25.1,1
72,103.95,7556.9,1,1,0,0,7484.400000000001,5,1.443749979947917,0.0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,4.653484046266642,8.930348652808409,10805.6025,0,51.974974012512995,0,0.0,0
70,68.95,4858.7,0,1,0,0,4826.5,3,0.9849999859285717,0.0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,4.24778070111149,8.488731986594201,4754.1025,1,34.47498276250862,0,0.0,0
66,103.1,6595.0,1,0,0,0,6804.599999999999,5,1.5621211884527093,1.5621211884527093,1,0,0,0,1,1,1,1,1,1,0,1,0,1,4.645351975620923,8.794218683679489,10629.609999999999,0,103100000.0,0,0.0,0
7,24.7,149.05,0,0,1,0,172.9,0,3.528570924489868,3.528570924489868,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.246490991901174,5.010968571886377,610.0899999999999,1,24700000.0,0,24.7,0
46,110.2,4972.1,1,0,1,0,5069.2,5,2.3956521218336495,2.3956521218336495,1,1,0,1,1,1,1,1,1,1,1,0,1,1,4.711330381816482,8.51179866709893,12144.04,1,110200000.00000001,1,110.2,0
39,48.95,1880.85,0,0,0,0,1909.0500000000002,4,1.2551281729454316,1.2551281729454316,1,0,0,0,1,1,1,0,0,1,0,0,1,0,3.9110225050945626,7.540010614524708,2396.1025000000004,0,48950000.00000001,0,0.0,1
32,62.45,2045.55,0,0,0,0,1998.4,2,1.951562439013674,1.951562439013674,1,0,0,0,0,0,0,1,1,1,1,1,0,0,4.150252194160397,7.623910727591002,3900.0025000000005,1,62450000.00000001,0,0.0,0
24,89.55,2187.15,1,0,1,0,2149.2,3,3.731249844531256,3.731249844531256,1,1,0,0,1,0,0,1,0,1,0,1,0,1,4.505902184329423,7.690811716950717,8019.202499999999,0,89550000.0,0,89.55,0
6,83.55,477.55,1,0,0,0,501.29999999999995,2,13.924997679167053,13.924997679167053,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.4373430753445895,6.1707606986419155,6980.6025,1,83550000.0,0,0.0,1
37,78.9,2976.95,0,0,0,0,2919.3,5,2.132432374799125,2.132432374799125,1,0,0,0,1,1,1,1,1,1,0,1,1,0,4.380775852772229,7.998990423311198,6225.210000000001,0,78900000.00000001,0,0.0,0
8,20.35,178.7,0,0,0,1,162.8,0,2.54374968203129,2.54374968203129,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0610517396746335,5.191288793789513,414.12250000000006,0,20350000.000000004,0,0.0,0
72,71.45,5025.85,0,1,0,0,5144.400000000001,3,0.9923610973283181,0.0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,4.282896668766692,8.522548824377285,5105.1025,1,35.72498213750893,0,0.0,0
71,46.35,3353.4,0,1,0,0,3290.85,4,0.6528168922138466,0.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,3.8575668196320874,8.118028195856553,2148.3225,0,23.174988412505794,0,0.0,0
16,94.65,1461.15,1,0,0,0,1514.4,3,5.91562463027346,5.91562463027346,0,0,0,0,1,0,0,1,0,1,0,0,1,1,4.560695695886262,7.287663234225994,8958.622500000001,0,94650000.00000001,0,0.0,0
57,49.9,2782.4,0,0,0,0,2844.2999999999997,4,0.8754385811326565,0.8754385811326565,1,0,0,0,1,1,1,0,0,0,0,1,0,1,3.929862923556477,7.931428480985753,2490.0099999999998,0,49900000.0,0,0.0,0
66,25.45,1699.15,0,0,0,1,1679.7,0,0.38560605476354465,0.38560605476354465,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3.2752561583043085,7.43847176144592,647.7025,0,25.449974550025452,0,0.0,0
17,89.15,1496.9,1,0,1,0,1515.5500000000002,3,5.244117338581333,5.244117338581333,1,1,0,1,1,0,0,1,0,1,0,1,1,0,4.501474949649326,7.311819406174673,7947.722500000001,0,89150000.00000001,1,89.15,1
21,20.75,452.2,0,0,0,1,435.75,0,0.9880951910430861,0.9880951910430861,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.079613757534693,6.116333529153851,430.5625,0,20750000.0,0,0.0,0
66,66.1,4428.45,0,1,0,0,4362.599999999999,3,1.0015151363406798,0.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,4.206184043977636,8.396030701832625,4369.209999999999,0,33.049983475008254,0,0.0,0
17,75.4,1322.55,0,0,0,0,1281.8000000000002,3,4.43529385674742,4.43529385674742,0,0,0,0,1,0,0,1,1,1,0,0,1,1,4.335982696172475,7.188072799570865,5685.160000000001,0,75400000.00000001,0,0.0,0
1,70.45,70.45,1,0,0,0,70.45,0,70.44992955007046,70.44992955007046,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.268997904375876,4.268997904375876,4963.2025,0,70450000.0,0,0.0,1
58,60.3,3563.8,0,0,0,0,3497.3999999999996,3,1.0396551544887043,1.0396551544887043,1,0,1,0,0,1,0,1,0,1,0,1,0,0,4.115779842942166,8.17886323029291,3636.0899999999997,0,60.2999397000603,0,0.0,1
8,21.05,139.75,0,0,0,1,168.4,0,2.6312496710937916,2.6312496710937916,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.093312601892855,4.9469852670198,443.1025,1,21050000.0,0,0.0,0
27,69.35,1927.3,0,0,0,0,1872.4499999999998,4,2.5685184233882064,2.5685184233882064,1,0,1,0,0,1,1,1,0,0,0,1,1,0,4.253482783560398,7.564394064725559,4809.422499999999,0,69.34993065006935,0,0.0,0
34,88.85,3000.25,1,0,0,0,3020.8999999999996,2,2.6132352172577877,2.6132352172577877,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4.498141613229568,8.006784147535463,7894.322499999999,0,88850000.0,0,0.0,0
30,97.0,3021.3,1,0,0,0,2910.0,3,3.233333225555559,3.233333225555559,0,0,1,0,1,0,0,1,0,1,0,0,1,1,4.584967478670572,8.01377340991084,9409.0,0,96.999903000097,0,0.0,0
33,66.4,2245.4,0,0,0,0,2191.2000000000003,3,2.012121151147844,2.012121151147844,1,0,0,0,1,0,0,1,0,1,0,1,1,0,4.210645017918261,7.717084213831492,4408.960000000001,0,66400000.00000001,0,0.0,0
1,24.75,24.75,0,0,1,0,24.75,0,24.74997525002475,24.74997525002475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.248434627109745,3.248434627109745,612.5625,0,24750000.0,0,24.75,1
14,69.2,944.65,0,0,0,0,968.8000000000001,3,4.942856789795944,4.942856789795944,1,0,0,0,0,1,0,1,1,1,1,0,0,1,4.251348311031766,6.851872521734463,4788.64,1,69200000.0,0,0.0,0
16,79.5,1264.2,1,0,0,0,1272.0,1,4.968749689453144,4.968749689453144,1,0,1,0,1,0,1,1,1,0,1,0,0,0,4.388257184424518,7.142985491431494,6320.25,0,79.49992050007951,0,0.0,0
49,100.65,4917.75,1,1,0,0,4931.85,4,2.0540815907330288,0.0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,4.621535540074356,8.500809712165713,10130.4225,0,50.32497483751258,0,0.0,0
19,103.3,2012.7,1,0,1,0,1962.7,4,5.436841819113588,5.436841819113588,1,1,0,0,0,0,1,1,1,0,1,1,1,1,4.647271362006727,7.60772910488436,10670.89,1,103300000.0,0,103.3,1
70,79.7,5743.3,0,1,0,0,5579.0,5,1.1385714123061228,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,4.390738575275903,8.65596333777646,6352.09,1,39.84998007500996,0,0.0,0
32,61.4,1864.65,0,0,0,0,1964.8,3,1.9187499400390644,1.9187499400390644,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.133565275375382,7.531364796826192,3769.96,1,61400000.0,0,0.0,0
18,69.8,1221.65,1,0,1,0,1256.3999999999999,0,3.8777775623456905,3.8777775623456905,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.259859000699674,7.108775913208576,4872.04,0,69800000.0,0,69.8,0
37,40.55,1390.85,0,1,0,0,1500.35,3,1.095945916325786,0.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,3.7268975213014572,7.238389076467298,1644.3024999999998,0,20.274989862505066,0,0.0,0
4,75.65,302.35,1,0,1,0,302.6,0,18.912495271876182,18.912495271876182,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.339249605317823,5.714887254388307,5722.922500000001,0,75650000.00000001,0,75.65,0
16,90.7,1374.9,1,0,1,0,1451.2,3,5.668749645703147,5.668749645703147,1,1,0,0,0,1,0,1,1,1,0,1,0,0,4.51852237926242,7.226863341433771,8226.49,0,90700000.0,0,90.7,0
17,80.5,1336.9,1,0,0,0,1368.5,1,4.735293839100362,4.735293839100362,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.400603020246817,7.198856499479573,6480.25,0,80500000.0,0,0.0,0
19,60.6,1297.8,0,0,1,0,1151.4,3,3.189473516343499,3.189473516343499,1,0,0,0,1,1,0,1,0,1,1,1,0,0,4.120661870539474,7.169196040228691,3672.36,0,60600000.00000001,0,60.6,0
60,101.15,6067.4,1,1,0,0,6069.0,3,1.6858333052361116,0.0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,4.626442321263631,8.710850257873938,10231.322500000002,0,50.57497471251264,0,0.0,0
51,24.95,1222.25,0,1,0,1,1272.45,0,0.4892156766820456,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.2561716096118976,7.109266530169233,622.5024999999999,1,12.474993762503118,0,0.0,0
28,20.3,487.95,0,1,0,1,568.4,0,0.7249999741071438,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.0587070727153796,6.192260234758284,412.09000000000003,1,10.149994925002536,0,0.0,0
43,60.0,2548.55,0,1,1,0,2580.0,2,1.39534880475933,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4.110873864173311,7.84367215199147,3600.0,0,29.9999850000075,0,60.0,0
42,20.25,835.5,0,1,1,1,850.5,0,0.4821428456632656,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.056356895370426,6.729226520426879,410.0625,0,10.12499493750253,0,20.25,0
3,78.5,242.05,1,0,1,0,235.5,1,26.16665794444735,26.16665794444735,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4.375757021660286,5.493267183491464,6162.25,0,78500000.0,0,78.5,1
1,44.75,44.75,0,0,0,0,44.75,0,44.749955250044756,44.749955250044756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8231917917215306,3.8231917917215306,2002.5625,0,44750000.0,0,0.0,0
3,19.85,63.75,0,0,0,1,59.550000000000004,0,6.616664461111847,6.616664461111847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0373539482448106,4.1705337005796475,394.02250000000004,0,19850000.000000004,0,0.0,1
63,98.0,6218.45,1,1,0,0,6174.0,4,1.555555530864198,0.0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,4.59511985013459,8.735436757386255,9604.0,0,48.99997550001225,0,0.0,0
3,79.9,260.9,1,0,1,0,239.70000000000002,1,26.633324455558515,26.633324455558515,0,1,0,1,1,0,0,1,0,0,0,0,1,0,4.393213824064446,5.567962751513666,6384.010000000001,0,79900000.00000001,1,79.9,1
68,107.7,7320.9,1,0,1,0,7323.6,5,1.5838235061202426,1.5838235061202426,1,1,0,0,1,1,1,1,1,1,0,0,1,1,4.688591794127164,8.89862513611628,11599.29,0,107700000.00000001,0,107.7,0
30,99.7,2967.35,1,0,1,0,2991.0,3,3.323333222555559,3.323333222555559,0,1,0,1,1,0,0,1,1,1,0,0,1,1,4.612145799724517,7.995761521863022,9940.09,0,99700000.0,1,99.7,1
60,104.7,6333.8,1,1,1,0,6282.0,4,1.7449999709166673,0.0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,4.660604892876192,8.753813521617571,10962.09,0,52.34997382501309,0,104.7,0
15,58.6,939.7,0,0,0,0,879.0,2,3.90666640622224,3.90666640622224,1,0,0,0,1,0,1,1,1,1,0,0,0,0,4.087655574071304,6.846624278977906,3433.96,0,58600000.00000001,0,0.0,1
45,93.9,4200.25,1,0,0,0,4225.5,2,2.0866666202962976,2.0866666202962976,0,0,0,1,1,0,0,1,1,0,0,0,1,1,4.552823705615882,8.343137379039316,8817.210000000001,0,93900000.00000001,1,0.0,0
70,86.45,5950.2,0,1,0,0,6051.5,6,1.2349999823571431,0.0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,4.471067201464611,8.691348158877132,7473.602500000001,0,43.2249783875108,0,0.0,0
10,98.5,1037.75,1,0,1,0,985.0,3,9.8499990150001,9.8499990150001,1,1,0,0,1,0,0,1,1,0,0,1,1,1,4.600157644164547,6.945773346169658,9702.25,0,98500000.0,0,98.5,1
4,19.4,93.4,0,0,0,1,77.6,0,4.8499987875003026,4.8499987875003026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0155349008501706,4.547541073151455,376.35999999999996,0,19400000.0,0,0.0,0
1,50.45,50.45,0,0,0,0,50.45,1,50.449949550050455,50.449949550050455,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3.9406104622800586,3.9406104622800586,2545.2025000000003,0,50450000.00000001,0,0.0,1
68,24.95,1614.9,0,1,0,1,1696.6,0,0.3669117593101212,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.2561716096118976,7.387647355978202,622.5024999999999,0,12.474993762503118,0,0.0,0
22,75.0,1573.95,1,0,0,0,1650.0,1,3.4090907541322384,3.4090907541322384,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.330733340286331,7.361978804724071,5625.0,1,75000000.0,0,0.0,0
38,94.65,3624.3,1,0,1,0,3596.7000000000003,3,2.4907894081371214,2.4907894081371214,1,1,0,0,1,0,0,1,1,1,1,1,1,0,4.560695695886262,8.19569232248516,8958.622500000001,1,94650000.00000001,0,94.65,1
1,100.25,100.25,1,0,0,0,100.25,3,100.24989975010025,100.24989975010025,0,0,0,0,1,0,0,1,1,1,0,0,1,1,4.617592705986649,4.617592705986649,10050.0625,0,100250000.0,0,0.0,1
18,78.2,1468.75,1,0,1,0,1407.6000000000001,2,4.344444203086433,4.344444203086433,1,1,0,0,0,0,1,1,0,0,0,1,0,0,4.37197629882038,7.292847597282364,6115.240000000001,0,78200000.0,0,78.2,0
29,94.2,2607.6,1,0,1,0,2731.8,3,3.248275750059457,3.248275750059457,1,1,0,0,1,0,1,1,0,0,0,0,1,1,4.55597994179732,7.866568957936183,8873.640000000001,0,94200000.0,0,94.2,0
16,88.45,1422.1,1,0,1,0,1415.2,2,5.528124654492209,5.528124654492209,1,1,0,0,1,0,0,1,1,0,0,1,0,1,4.493679809954728,7.2605928696896145,7823.4025,0,88450000.0,0,88.45,1
1,69.85,69.85,1,0,1,0,69.85,0,69.84993015006985,69.84993015006985,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.260564966136689,4.260564966136689,4879.022499999999,0,69850000.0,0,69.85,1
12,81.7,858.6,1,0,0,0,980.4000000000001,2,6.8083327659722706,6.8083327659722706,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4.415219602029645,6.756467164768355,6674.89,0,81700000.0,0,0.0,1
31,50.05,1523.4,0,0,1,0,1551.55,3,1.6145160769510942,1.6145160769510942,1,0,1,0,1,0,0,0,0,0,0,1,1,1,3.9328055446106744,7.3293561689997055,2505.0024999999996,0,50.04994995005005,0,50.05,0
4,79.9,324.3,1,0,1,0,319.6,1,19.97499500625125,19.97499500625125,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4.393213824064446,5.784747833479305,6384.010000000001,0,79900000.00000001,0,79.9,1
48,69.55,3435.6,0,0,0,0,3338.3999999999996,3,1.448958303146702,1.448958303146702,1,0,1,0,1,0,1,1,1,0,0,1,0,1,4.256321678298823,8.142237889512645,4837.202499999999,0,69.54993045006955,0,0.0,0
15,25.4,399.6,0,0,0,1,381.0,0,1.693333220444452,1.693333220444452,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.2733640101522705,5.992963423231718,645.16,0,25400000.0,0,0.0,1
50,90.1,4549.45,1,0,0,0,4505.0,4,1.8019999639600006,1.8019999639600006,1,0,1,0,1,1,1,1,0,1,0,1,0,0,4.511957804265912,8.422981408153506,8118.009999999999,0,90.0999099000901,0,0.0,0
